index,Review,category,sentiment_predicted
1732,재밌게 잘 봤습니다!!,story,1
1733,무섭지 않고 재미있는 영화,story,1
1734,넘 재밌었다 후반부 호불호 얘기해서 뭘까 했는데 결론은 호(好)!였다,story,1
1735,오랜만에 시간가는 줄 모르게 봤어요,story,1
1736,진짜 레전드였습니다 연기 실력이 다들 굿..👍,actor,1
1737,역시 잘봣어요!!! 최고최고,story,1
1738,"괜히 집안에 묘는 문제없나 생각하게 만드는 영화. 1부가 성공하자, 급하게 시리즈물로 2부까지 만들어낸 드라마 같이 전후반이 어색한 느낌은 아쉽다.",story,0
1739,시간 가는 줄 몰랐어요 중간에 최민식 애국투사 되는고 + 도깨비불 cg티 나는거가 옥의 티,directing,0
1740,명배우들의 명연기가 돋보인 작품.,story,1
1741,소문대로 내용이 탄탄한 영화네요 잘 봤어요,story,1
1742,역시 기대가 크면 실망이 큽니다.. 갑자기 저게 뭐지?하는 생각이 들었던 영화..,story,0
1743,재미있게 잘 봤습니다~,story,1
1744,재미있네요. 좀더 스토리가 복잡해도 좋을것 같아요.,story,1
1745,공포영화이기는 하지만 스릴감도 넘치고 풍수에 대해 이해할 수 있어서 유익했습니다.,story,1
1746,넘 재밌게 봤어요 ㅎㅎ 다같이 우르르가서 보는거 추천!,story,1
1747,몰입감이 좋아 흥미진진 했습니다.,story,1
1748,재밌어요. 전반부후반부 장르가 살짝 바뀌지만 잘만든 오컬트영화입니다.,story,1
1749,이야기가 재밌었어요!,story,1
1750,몰입감도 너무 좋고 배우 라인업도 너무 좋아서 재밌게 봤습니다!,actor,1
1751,아주 시설 좋고 재미있게 영화봤습니다,story,1
1752,배우들 연기 죽이네요. 결말이 좀 기대 밖이었어요.,actor,0
1753,공포라디오 시청자로서 이런류를 영화로 보니 흥미있고 재밌었어요 뭐.. 제목에 안 맞게 스토리 흐름이 이어질듯 아닌듯 다른 주제로 흘러가나 맥이 끊기지는 않았습니다 이쉽다면 아쉽지만 그럴수도 있겠구나 하여 재밌었고 원한이 얼마나 쌓인귀신인 도깨비가 직접만져 죽일정도인게 소름끼쳤네요,story,1
1754,역사와 감독의 연출의도등을 모르면 재미없을 수 있다 생각이 들지만 저는 오히려 신선하게 느껴져서 보면서 ‘이거 하나하나 연출을 어떻게 저렇게 표현했을까?’ 생각하며 보느라 즐거웠어요 직관적인 즐거움도 좋지만 이렇게 생각하게 하는 영화 또한 좋은거같아요,directing,1
1755,도깨비나와서 안무서워졌어요,story,0
1756,그냥저냥….햇어요 ㅡㅡ;,story,0
1757,시작부터 몰입감 및 긴장감 다 좋았는데..ㅎㅎ 일본귀신? 이거 나오는 순간..나는 3류영화로 추락되는 느낌 이였씀...,story,0
1758,두 번 봤는데 모두 즐거운 구경 하고 갑니다. 이도현잘생겼어요,story,1
1759,배우분들 연기도 분위기도 스토리도 뭐 하나 빠진 거 없이 재밌었어요.,story,1
1760,우리가 누구 덕에 편히 잠들고 있는지 잊지 않아야 한다. 4명의 주인공들이 만들어내는 시너지는 영화 속에거 그치지 않고 스크린을 나와 시청자들에게까지 전해진다. 영화가 너무 짧다고 느껴질 정도로 흥미로웠다.,story,1
1761,기대했던만큼 흥미진진한 영화,story,1
1762,스토리도 좋고 훌륭한 배우들의 연기 덕분에 몰입감이 최고였어요,actor,1
1763,한국형 오컬트 천만신화 보여준다,story,1
1764,영화의 기본은 스토리라고 생각합니다 나름 흘러가는 스토리 내용도 괜찮았어요,story,1
1765,짱. 그냥 짱. 완전 대박.,story,1
1766,깜놀 장면 많지만 재밌습니다^^,directing,1
1767,와이프랑 같이 봤습니다. 은근히 무섭기도 합니다.,story,1
1768,최근에 본 영화 중 제일 재미있게 본 영화 인 것 같 습니다.,story,1
1769,몰입감과 음향이 미쳤어요 진짜 이건 극장에서 봐야해요,directing,1
1770,두 번 보니까 안 보였던 게 또 보이는 느낌,story,0
1771,그냥 그저 그랬습니다ㅎㅎ,story,0
1772,너무 기억에남아서 한번 더 본 영화! 다들 한번이라도 보는거 추천드려요!!,story,1
1773,"(파)격적이진 않았지만 지루함도 없었고 일본 특유의 문화(음양사, 요괴 등)를 끌어와 무속과 연결하니 (묘)한 매력을 내뿜는 영화!",story,1
1774,기대 이상의 영화였어요,story,1
1775,생각보다 조금 아쉬웠지만 긴장하며 봤네요ㅎ,story,1
1776,무섭지 않았음. 연출은 좋았으나 스토리가 아주 별로… 이런 영화에 천만 관객이라니 믿기지 않았음,story,0
1777,몰입도가 좋았어요 좀 다듬어서 나왔으면 좋았으려만..아쉬운 부분들이 좀 보이지만 이정도면 꽤 팝콘영화!,story,1
1778,다시 한번 친일파에 대해 생각해보는 시간이었음,story,0
1779,오컬트 영화로 첫 첫만 영화라니..민식이횽 당신은 도덕책..,story,0
1780,잼나게 잘 봤습니다.배우들 연기력도 좋았고 끝까지 집중하며 봤어여ㅎ강추입니다,actor,1
1781,"하나의 사건으로 질질 끄는 영화가 아니라, 여러 사건들이 적절하게 치고 빠져서 지루하지 않았던",story,1
1782,또 보고 싶은 한국 오컬트,story,1
1783,김고은의 굿하는씬을 여러 미디어에 봐서 궁금해서 봤는데 김고은. 이도현이 굿하는 장면은 쫌 멋있었고. 후반부에 새로운 이야기로 전개되고 나서는 웽?? 몰입감이 떨어진거 같다,story,0
1784,생각보다 잔인하진않음,story,0
1785,재밌는데 후반은 약간지루함,story,1
1786,러닝타임이 긴데 몰입감이 좋아요,story,1
1787,너무 좋았어요. 오랜만에 집중해서 봤어요.,story,1
1788,영상적으로는 재미있었지만 스토리가 탄탄하다고는 못할것 같습니다,story,1
1789,몰입감최고 지루할틈이없네요,story,1
1790,좋아요~~ 꼭 보세요~추천합니다.,story,1
1791,뭔가 읭(?) 하는 부분이 종종 있었지만 신선했어요 ㅋ,story,1
1792,오컬트 영화를 엄청 선호하는 편이 아니었는데 와.. 지루할 틈 없이 빠르고 흥미진진한 전개가 너무 좋았습니다. 천만에는 이유가 있네요. 극장에서 못보고 지나가면 너무 아쉬울뻔 했습니다. 강추!,story,1
1793,미스터리 영화를 좋아하는 편이 아니라서 볼 생각을 안 했는데 친구가 보자고 해서 봤어요. 전 끝까지 긴장하면서 봤는데 스토리가 탄탄했어요. 그리고 역시 배우들의 연기는 말할 것도 없었어요. 왜 인기가 많은지 알 것 같아요.,actor,1
1794,대박!소름끼치게 잼있게 봤습니다~^^ 무섭지만 또 보고 싶네요,story,1
1795,주변에서 무섭다고 해서 친구랑 걱정하고 봤는데 처음시작에 쫙악 몰입하고 보다가 뒷편에서는 집중이 좀 흐트러지더라고요 뒷부분이 조금 이해가 안되요 근데 배우님들 연기 진짜 소름돋아요 재미있게 봤습니다,story,1
1796,오랜만에 집중해서 보았어요,story,1
1797,카 기가막히네요 안보면 절대 후회하는 영화 이게 반전이다 서스펜서는 저리가라,story,1
1798,저는 겁이 많아서 무서웠어요ㅠ,story,1
1799,대한.독립.만세..,story,1
1800,굿~ 엄마와도 보기좋아요.,story,1
1801,재미있게 잘 봤습니다.,story,1
1802,오 진짜 재밌긴 함 굳굳 추천띠,story,1
1803,재미나게 잘 봤습니다~~!!,story,1
1804,흔한 스토리로 끝나는줄 알았다면 오산,story,0
1805,지루할틈없이 계속재미있게 본영화,story,1
1806,재밌게 잘 봤습니당!!,story,1
1807,배우들의 연기가 인상적,actor,1
1808,재미있게 잘 봤어요^^~,story,1
1809,인기많은 영화라 보고싶어서 봤는데 너무 신선하고 재밌고 생각보다 많이 무서웠어요 🙈👍😍😍,story,1
1810,긴장감이 좋았던 영화예요.,story,1
1811,장재현 감독의 오컬트를 느끼다,story,0
1812,재미있었습니다 뭔가 느낌이 좋았습니다,story,1
1813,꼭 보세요 재미있어요. 파묘 휘바람 시작,story,1
1814,연기력 정말 인정합니다. 근데 넘 무서웠어요ㅜㅜ 두시간이 넘는데 진짜 지루한곳 없이 몰입도 짱이예요,actor,1
1815,긴장감 넘치고 배우들 연기도 진짜 잘하네요,actor,1
1816,너무 무서웠음... ㅋㅋㅋㅋ 절반은 실눈으로 본 것 같습니다,story,1
1817,재미있게 잘 봤습니다!,story,1
1818,무섭고 재미있었지만 좋아하는 장르가 아니어서 만족스럽진 않아요,story,1
1819,완전 재밌어요!! 너무 재밌어서 두번째 봤습니다. 공포진짜 무서워서 안보는데도 두번볼 정도로 재밌었어요,story,1
1820,사바하보다 더 진화했다! 이 감독의 다음영화가 기다려 지네요ㅋ,story,1
1821,재미있었어요 또 보고싶어요,story,1
1822,매운 맛 보러 갔다가 싱거운 맛 본 느낌,story,0
1823,"가족 모두 숨죽이며 몰입했어요 영화끝나고 모두 하나같이 ""와~~^^""",story,1
1824,배우들 연기력에 감탄합니다,actor,1
1825,결국 봤네요. 음산한 분위기와 섬뜩한 장면들...무서웠어요. 배우들 연기 대단하네요,actor,1
1826,오컬트 영화로 이 정도의 대중성을 뽑아낼 수 있다는게 대단한 것 같아요 배우들도 구멍 하나 없이 연기 다들 너무 잘 하시고 끝까지 긴장감 있게 잘 봤습니다,actor,1
1827,최민식 김고은 유해진연기 짱입니다,actor,1
1828,배우들 연기 좋고 재밌네요,actor,1
1829,몰입감이 있습니다. 여러가지를 생각하게 되는 영화네요.,story,1
1830,파낼수록 다가가는 진실,story,1
1831,"스토리도 너무 탄탄하고, 배우들 연기도 끊김없이 너무 잘해서 흥미진진하게 잘 봤습니다. 무서워서 잘 못본 부분을 다기한번 제대로 보고싶네요^^",actor,1
1832,개봉하자마자 메가에서 보고 천만 초읽기라 해서 가족과 함께 n회차 관람했어요. 다시 봐도 잘 만든 오컬트물이에요! 신박함,story,1
1833,재밌네요. 중간중간 유머코드. 진중하지만 편하게 봤습니다. 니쁜 놈들.,story,1
1834,ㅅ사무라이가 너무 기억이 계속나,story,1
1835,소소한 반전이 좋았던 극. 배우들 연기 좋은데 막 무섭지 않아서 개쫄보도 볼 수 있음.,actor,1
1836,재밌었어요~~~굿굿,story,1
1837,"전통 민간 신앙이라는 소재를 잘 살리면서도 많은 생각없이 봐도 이해가 되는 내용, 그러면서도 다시보면 다시볼 수록 더 많은 디테일이 보이는 특이하고 재밌는 영화",story,1
1838,"총 7회차의… 인생 첫 무대인사, n회차 관람 영화. 인생에서 한 번은 볼 만한 영화입니다.",story,1
1839,배우들의 연기 진짜 멋있어요 👍 😍 💕,actor,1
1840,연기에 놀라고 연출에 놀라고 서사에 놀랐다,story,1
1841,후반부는 좀 아쉬웠지만 재밌었다,story,1
1842,점점 산으로 가는 전개... 그치만 배우들의 연기나 영화 초반부가 너무 좋았다,actor,0
1843,연출이 좋고 스토리도 괜찮았어요! 기대 안했는데 재밌었어요,story,1
1844,잼나네요. 국산영화치곤,story,1
1845,왜? 인기가 있는지 천만관객을 바라보고있는지 그이유를 모르겠다. 왜? 파묘인가?,story,0
1846,너무 무섭고 재밌었어요!!!!,story,1
1847,시간가는 줄 모르고 몰입해서 봄,story,1
1848,굉장히 긴장하면서 봤습니다,story,1
1849,오랜만에 집중해서 봤어요,story,1
1850,이제 대중성도 확보한 장재현 감독님 다음작품도 기대하겠습니다.,story,0
1851,난해하지만뭔지 재밌는영화,story,1
1852,두번째 관람 파묘는 오컬트 영화가 아니라 국뽕 영화다. 영화를 보고 나오며 잃어버린 나라를 되찾기 위해 목숨을 바치신 독립운동가 분들을 잊지 말라는 영화다.,story,0
1853,중반부 넘어가면 재미 떨어진다고 들었는데 전 그렇지 않고 나름 긴장감 있고 재밌어었어요,story,1
1854,미신은 미신이 아닐수도.... 그러나 미신은 미신일뿐 허지만 무섭다.,story,1
1855,뒤늦게 파묘들었음?김고은 연기 잘 하네~~~,actor,0
1856,개봉하자마자 혼자 관람하고 오늘 아이들과 한번더 봤어요~ 아이들도 재밌다고하네요^^,story,1
1857,이해 하는데 살짝 오래 걸렸지만 그래도 몰입감이 장난 아닌 영화였습니다!👍,story,1
1858,진짜 오랜만에 재밌는 영화 본것 같아요.. 스릴 넘치고 지루할 틈 없이 너무 재밌으니 다들 봤으면 좋겠는 영화네요!!,story,1
1859,부모님이랑 재미있게 봤어요 어른들이 더좋아하셨어요..조만간 한번더 볼 예정입니다,story,1
1860,최고!! 프리퀄과 시퀄 반드시 만들어주세요. 4분 모두 마지막까지 살아주셔서 감사합니다.,story,1
1861,배우들 연기도 좋고 영화ost들도 찰떡이엿어요,directing,1
1862,그동안 오걸트 영화를 비추했는데 파묘는 너무너무 흥미로운 소재로 재미 만땅~^^,story,1
1863,연기력진짜 소름이네여 너무재밌게봤네요,actor,1
1864,신들린듯한 배우들의 신들린 연기가 압권이네요,actor,1
1865,내가 왜 이걸 지금 봤을까,story,1
1866,몰입도도 좋고 스토리 라인도 좋아요,story,1
1867,독특한 이야기.. 풀어내는 영상... 그리고 연기들... 조아요,actor,1
1868,움 ...!!디테일 적인 면에서도 볼만 해요 ! 연기도요,story,1
1869,"깜짝 놀란 포인트가 있어 좀 가슴이 벌렁했지만 결국 매국노와 범의 허리를 꺾은 일본귀신처단이 후련한 영화. 인물들의 이름이 독립운동가들이었던점도 의미가 있었고,도굴끈으로 매도된 이들이 사실은 한반도의 척추따라 꽂힌 쇠말뚝을 뽑는 또다른 독립투사들이었다는 점도 뭉클!",story,1
1870,역사와 민속을 공포와 카타르시스로~~!!,story,1
1871,김고은의 미친 신들린 연기 감탄 입니다,actor,1
1872,대단합니다.다시 봐야 되겠네요,story,1
1873,관만에ㅡ스릴잇게본거같아영ㅡ재미잇엇어영ㅡ,story,1
1874,배우들의 연기력에 구멍이 없네요..최고!!!!,actor,1
1875,김고은으 연기는 스펙타클 하네 ㅎ,actor,0
1876,배우들 연기력이 대단 하네요. 시간 가는줄 모르고 영화에 몰입하고 봤어요.,actor,1
1877,잘봤어요~잘봤어요~,story,1
1878,초중반엔 끊이지 않는 몰입갑이 최고 히지만 후반은....,story,0
1879,최고의 영화였다... 이건 천만영화다.,story,1
1880,"생각하면 할수록 더 좋은 영화라고 느껴집니다. 우선, 정말 배우분들 연기가 엄청나고 감독님이 신경쓰신게 다 느껴지는 생생하게 몰입이 되어버리는 영화였습니다. 개인적으론 2편이 나올거 같은데 2편도 극장에서 만나면 좋을거 같네요. 오랜만에 좋은 영화 봤습니다.",actor,1
1881,재밌었습니다! 김고은 배우님과 이도현 배우님의 연기가 진짜 미쳤습니다..,actor,1
